dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
tmdb,tvdb,D7,zephyr-tf-p1,788.8816092014313,56.622516556291394,33.04347826086956,41.732763880414886,0.6731663685152057,join_examples_dict_1,604,distilroberta
tmdb,tvdb,D7,zephyr-tf-p2,841.1502683162689,51.49863760217984,18.26086956521739,26.961483594864482,0.6055456171735242,join_examples_dict_1,367,TopKJoin
tmdb,tvdb,D7,zephyr-tf-p2,841.1502323150635,51.22615803814714,18.164251207729468,26.8188302425107,0.6055456171735242,join_examples_dict_1,367,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p1,1427.279333114624,50.84832904884319,95.55555555555556,66.3758389261745,1.0,join_examples_dict_2,1945,TopKJoin
tmdb,tvdb,D7,gemma3n-ft-p1,1427.2795317173004,51.02793885081708,93.52657004830918,66.03001364256481,1.0,join_examples_dict_2,1897,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2,1336.3148474693298,50.228542407313356,95.55555555555556,65.84553928095872,1.0,join_examples_dict_2,1969,TopKJoin
tmdb,tvdb,D7,gemma3n-ft-p2,1336.364597082138,50.23352361183186,93.52657004830918,65.36124240378123,1.0,join_examples_dict_2,1927,distilroberta
tmdb,tvdb,D7,gemma3n-tf-p1,1423.6042501926422,50.27961362480935,95.55555555555556,65.88940706195869,1.0,join_examples_dict_2,1967,TopKJoin
tmdb,tvdb,D7,gemma3n-tf-p1,1423.6041190624237,49.92264053635895,93.52657004830918,65.09751176866173,1.0,join_examples_dict_2,1939,distilroberta
tmdb,tvdb,D7,gemma3n-tf-p2,1337.5982327461243,48.52652259332024,95.45893719806763,64.34386193422338,1.0,join_examples_dict_2,2036,TopKJoin
tmdb,tvdb,D7,gemma3n-tf-p2,1337.5983147621155,48.23295171727228,93.6231884057971,63.666228646517744,1.0,join_examples_dict_2,2009,distilroberta
tmdb,tvdb,D7,qwen2.5-ft-p1,545.4707236289978,54.268292682926834,94.58937198067633,68.96794646002114,1.0,join_examples_dict_2,1804,TopKJoin
tmdb,tvdb,D7,qwen2.5-ft-p1,545.4693899154663,53.91937290033595,93.04347826086956,68.27366182204891,1.0,join_examples_dict_2,1786,distilroberta
tmdb,tvdb,D7,qwen2.5-ft-p2,542.0636200904846,54.77920626048072,94.68599033816425,69.40509915014164,1.0,join_examples_dict_2,1789,TopKJoin
tmdb,tvdb,D7,qwen2.5-ft-p2,542.0637559890747,54.25352112676056,93.04347826086956,68.54092526690391,1.0,join_examples_dict_2,1775,distilroberta
tmdb,tvdb,D7,qwen2.5-tf-p1,544.1297736167908,53.841931942919864,94.78260869565217,68.67343367168357,1.0,join_examples_dict_2,1822,TopKJoin
tmdb,tvdb,D7,qwen2.5-tf-p1,544.1781284809113,53.28547763666482,93.23671497584542,67.81447645818692,1.0,join_examples_dict_2,1811,distilroberta
tmdb,tvdb,D7,qwen2.5-tf-p2,541.6291570663452,53.939393939393945,94.58937198067633,68.7017543859649,1.0,join_examples_dict_2,1815,TopKJoin
tmdb,tvdb,D7,qwen2.5-tf-p2,541.6290667057037,53.35180055401661,93.04347826086956,67.8169014084507,1.0,join_examples_dict_2,1805,distilroberta
tmdb,tvdb,D7,llama3.1-ft-p1,568.9136891365051,52.07323640280022,93.42995169082126,66.87413554633473,0.9944543828264758,join_examples_dict_2,1857,TopKJoin
tmdb,tvdb,D7,llama3.1-ft-p1,568.9131529331207,53.47533632286996,92.17391304347827,67.68357573607662,0.9944543828264758,join_examples_dict_2,1784,distilroberta
tmdb,tvdb,D7,llama3.1-ft-p2,568.0850369930267,46.27432368296155,94.20289855072464,62.06238064926798,0.9919499105545616,join_examples_dict_2,2107,TopKJoin
tmdb,tvdb,D7,llama3.1-ft-p2,568.033305644989,46.83978441940225,92.3671497584541,62.158647594278285,0.9919499105545616,join_examples_dict_2,2041,distilroberta
tmdb,tvdb,D7,llama3.1-tf-p1,561.6287615299225,44.52488687782805,95.07246376811594,60.64714946070878,0.9991055456171736,join_examples_dict_2,2210,TopKJoin
tmdb,tvdb,D7,llama3.1-tf-p1,561.6286265850067,45.236977944626936,93.14009661835749,60.897030953885036,0.9991055456171736,join_examples_dict_2,2131,distilroberta
tmdb,tvdb,D7,llama3.1-tf-p2,560.8278839588165,43.050108932461875,95.45893719806763,59.33933933933934,0.9985688729874777,join_examples_dict_2,2295,TopKJoin
tmdb,tvdb,D7,llama3.1-tf-p2,560.7746691703796,43.23358642251005,93.52657004830918,59.132559560171046,0.9985688729874777,join_examples_dict_2,2239,distilroberta
tmdb,tvdb,D7,orca2-ft-p1,420.72401189804077,56.52173913043478,82.89855072463767,67.21504112808461,1.0,join_examples_dict_2,1518,TopKJoin
tmdb,tvdb,D7,orca2-ft-p1,420.72351574897766,56.94070080862533,81.64251207729468,67.09011512504962,1.0,join_examples_dict_2,1484,distilroberta
tmdb,tvdb,D7,orca2-ft-p2,415.5606894493103,57.06143128562381,87.05314009661835,68.93649579188981,1.0,join_examples_dict_2,1579,TopKJoin
tmdb,tvdb,D7,orca2-ft-p2,415.5602388381958,57.86736020806242,85.99033816425121,69.17994558880685,1.0,join_examples_dict_2,1538,distilroberta
tmdb,tvdb,D7,orca2-tf-p1,417.6032905578613,53.08002302820955,89.08212560386474,66.52236652236653,0.9998211091234348,join_examples_dict_2,1737,TopKJoin
tmdb,tvdb,D7,orca2-tf-p1,417.5508019924164,53.286384976525824,87.72946859903382,66.30156991602776,0.9998211091234348,join_examples_dict_2,1704,distilroberta
tmdb,tvdb,D7,orca2-tf-p2,415.02510070800787,55.89123867069487,89.3719806763285,68.7732342007435,1.0,join_examples_dict_2,1655,TopKJoin
tmdb,tvdb,D7,orca2-tf-p2,415.02401256561285,56.54872749844817,88.01932367149759,68.8586545729403,1.0,join_examples_dict_2,1611,distilroberta
tmdb,tvdb,D7,openhermes-ft-p1,427.0622978210449,50.89237425635479,90.91787439613526,65.25658807212206,1.0,join_examples_dict_2,1849,TopKJoin
tmdb,tvdb,D7,openhermes-ft-p1,427.1113934516907,50.48701298701299,90.14492753623189,64.72424557752342,1.0,join_examples_dict_2,1848,distilroberta
tmdb,tvdb,D7,openhermes-ft-p2,424.6273946762085,53.29512893982808,89.85507246376811,66.90647482014388,1.0,join_examples_dict_2,1745,TopKJoin
tmdb,tvdb,D7,openhermes-ft-p2,424.6269679069519,52.96147211040828,88.98550724637681,66.4023071377073,1.0,join_examples_dict_2,1739,distilroberta
tmdb,tvdb,D7,openhermes-tf-p1,426.9124565124512,51.71475231355471,91.78743961352657,66.15598885793872,1.0,join_examples_dict_2,1837,TopKJoin
tmdb,tvdb,D7,openhermes-tf-p1,426.91255831718445,51.06267029972752,90.53140096618357,65.29616724738676,1.0,join_examples_dict_2,1835,distilroberta
tmdb,tvdb,D7,openhermes-tf-p2,424.39500617980957,52.58082813386273,89.56521739130436,66.26161543959972,1.0,join_examples_dict_2,1763,TopKJoin
tmdb,tvdb,D7,openhermes-tf-p2,424.44517374038696,51.803833145434055,88.79227053140096,65.43253826984692,1.0,join_examples_dict_2,1774,distilroberta
tmdb,tvdb,D7,zephyr-ft-p1,686.8734726905823,53.17725752508361,46.08695652173913,49.378881987577635,0.7271914132379249,join_examples_dict_2,897,TopKJoin
tmdb,tvdb,D7,zephyr-ft-p1,686.8728568553925,53.43855693348365,45.79710144927536,49.323621227887614,0.7271914132379249,join_examples_dict_2,887,distilroberta
tmdb,tvdb,D7,zephyr-ft-p2,834.7518103122711,50.90909090909091,13.526570048309178,21.374045801526716,0.5516994633273703,join_examples_dict_2,275,TopKJoin
tmdb,tvdb,D7,zephyr-ft-p2,834.7518095970154,51.291512915129154,13.429951690821257,21.286370597243494,0.5516994633273703,join_examples_dict_2,271,distilroberta
tmdb,tvdb,D7,zephyr-tf-p1,620.1190803050995,58.83597883597883,53.71980676328503,56.16161616161616,0.8334525939177102,join_examples_dict_2,945,TopKJoin
tmdb,tvdb,D7,zephyr-tf-p1,620.1189231872559,58.81104033970276,53.526570048309175,56.04451188669701,0.8334525939177102,join_examples_dict_2,942,distilroberta
tmdb,tvdb,D7,zephyr-tf-p2,624.479814529419,56.37755102040817,42.70531400966184,48.5981308411215,0.7774597495527729,join_examples_dict_2,784,TopKJoin
tmdb,tvdb,D7,zephyr-tf-p2,624.4795866012573,56.37065637065637,42.31884057971014,48.34437086092715,0.7774597495527729,join_examples_dict_2,777,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2797.329244375229,54.47247706422018,91.78743961352657,68.36991723641597,1.0,vector_based_examples_dict_1,1744,TopKJoin
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2797.376832008362,54.82921083627797,89.95169082125604,68.130259787779,1.0,vector_based_examples_dict_1,1698,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2797.3266308307648,56.71355498721228,85.70048309178743,68.25702193151211,1.0,vector_based_examples_dict_1,1564,TopKJoin
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2797.3263506889343,56.612377850162865,83.96135265700482,67.62645914396886,1.0,vector_based_examples_dict_1,1535,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2626.591287612915,51.188016528925615,95.7487922705314,66.71154493436553,1.0,vector_based_examples_dict_2,1936,TopKJoin
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2626.5907571315765,51.45888594164456,93.71980676328504,66.43835616438358,1.0,vector_based_examples_dict_2,1885,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2626.5907311439514,52.418926103136634,95.26570048309179,67.62688614540465,1.0,vector_based_examples_dict_2,1881,TopKJoin
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2626.5899398326874,52.188006482982175,93.33333333333333,66.94386694386696,1.0,vector_based_examples_dict_2,1851,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2867.203731060028,53.21001088139282,94.4927536231884,68.08214410024365,1.0,join_examples_dict_1,1838,TopKJoin
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2867.203268289566,52.837465564738295,92.65700483091788,67.2982456140351,1.0,join_examples_dict_1,1815,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2867.202354669571,53.84615384615385,91.30434782608695,67.74193548387096,1.0,join_examples_dict_1,1755,TopKJoin
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2867.2502148151398,53.645833333333336,89.56521739130436,67.10097719869708,1.0,join_examples_dict_1,1728,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2673.8919138908386,48.26744753538311,95.55555555555556,64.13748378728923,1.0,join_examples_dict_2,2049,TopKJoin
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,2673.8916580677032,48.1371087928465,93.6231884057971,63.582677165354326,1.0,join_examples_dict_2,2013,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2673.890294075012,50.53708439897699,95.45893719806763,66.08695652173913,1.0,join_examples_dict_2,1955,TopKJoin
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2673.940255880356,50.36420395421436,93.52657004830918,65.47176192086575,1.0,join_examples_dict_2,1922,distilroberta
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1100.7523815631866,53.69458128078818,94.78260869565217,68.55345911949686,1.0,vector_based_examples_dict_1,1827,TopKJoin
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1100.7517085075378,53.55160932297447,93.23671497584542,68.02960874162848,1.0,vector_based_examples_dict_1,1802,distilroberta
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1100.7520415782928,54.85137408861469,94.4927536231884,69.41092973740241,1.0,vector_based_examples_dict_1,1783,TopKJoin
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1100.7509932518005,54.47338618346546,92.94685990338164,68.68975365940736,1.0,vector_based_examples_dict_1,1766,distilroberta
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1081.346482038498,54.12087912087912,95.16908212560386,69.0017513134851,1.0,vector_based_examples_dict_2,1820,TopKJoin
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1081.3460264205933,53.39966832504146,93.33333333333333,67.9324894514768,1.0,vector_based_examples_dict_2,1809,distilroberta
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1081.3456182479858,54.65181058495821,94.78260869565217,69.3286219081272,1.0,vector_based_examples_dict_2,1795,TopKJoin
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1081.3453168869019,53.98428731762065,92.94685990338164,68.29960951366701,1.0,vector_based_examples_dict_2,1782,distilroberta
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1105.8443789482114,54.75923852183651,94.4927536231884,69.33711449840482,1.0,join_examples_dict_1,1786,TopKJoin
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1105.8441224098203,54.43753533069531,93.04347826086956,68.68758915834522,1.0,join_examples_dict_1,1769,distilroberta
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1105.893300771713,55.60667050028753,93.42995169082126,69.71881759192502,1.0,join_examples_dict_1,1739,TopKJoin
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1105.8436820507047,55.0028918449971,91.88405797101449,68.81331403762661,1.0,join_examples_dict_1,1729,distilroberta
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1083.6753594875338,53.81239714755897,94.78260869565217,68.64940517844647,1.0,join_examples_dict_2,1823,TopKJoin
tmdb,tvdb,D7,qwen2.5-ft-p2 U qwen2.5-tf-p2,1083.6745700836184,53.20088300220751,93.14009661835749,67.72040744643485,1.0,join_examples_dict_2,1812,distilroberta
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1083.674294471741,54.9438202247191,94.4927536231884,69.48490230905861,1.0,join_examples_dict_2,1780,TopKJoin
tmdb,tvdb,D7,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1083.7240741252901,54.44255800792304,92.94685990338164,68.66523911491792,1.0,join_examples_dict_2,1767,distilroberta
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1145.2860641479494,43.672014260249554,94.68599033816425,59.77432143946324,0.9955277280858676,vector_based_examples_dict_1,2244,TopKJoin
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1145.2814593315127,43.895747599451305,92.7536231884058,59.5903165735568,0.9955277280858676,vector_based_examples_dict_1,2187,distilroberta
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1145.2742018699648,49.37759336099585,80.4830917874396,61.20499632623072,0.9955277280858676,vector_based_examples_dict_1,1687,TopKJoin
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1145.3252286911013,50.3388786198398,78.93719806763285,61.47479307750188,0.9955277280858676,vector_based_examples_dict_1,1623,distilroberta
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1115.4507155418394,42.10750853242321,95.3623188405797,58.419650784255694,0.998747763864043,vector_based_examples_dict_2,2344,TopKJoin
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1115.4489552974699,42.474769635805174,93.52657004830918,58.41882920941461,0.998747763864043,vector_based_examples_dict_2,2279,distilroberta
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1115.445513486862,46.27582892839981,93.04347826086956,61.81001283697047,0.998747763864043,vector_based_examples_dict_2,2081,TopKJoin
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1115.4969494342802,46.696252465483234,91.4975845410628,61.834802481227555,0.998747763864043,vector_based_examples_dict_2,2028,distilroberta
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1137.1710391044617,41.5475189234651,95.45893719806763,57.8962789334896,0.9988372093023254,join_examples_dict_1,2378,TopKJoin
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1137.1701781749725,41.86851211072664,93.52657004830918,57.84284433821332,0.9988372093023254,join_examples_dict_1,2312,distilroberta
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1137.1675872802734,44.87827285254938,94.3961352657005,60.83437110834371,0.9988372093023254,join_examples_dict_1,2177,TopKJoin
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1137.2209482192993,45.66253574833175,92.56038647342996,61.15544206830514,0.9988372093023254,join_examples_dict_1,2098,distilroberta
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1128.786988735199,42.240273621205645,95.45893719806763,58.56550088915233,0.9952593917710196,join_examples_dict_2,2339,TopKJoin
tmdb,tvdb,D7,llama3.1-ft-p2 U llama3.1-tf-p2,1128.7865195274353,42.549450549450555,93.52657004830918,58.489425981873126,0.9952593917710196,join_examples_dict_2,2275,distilroberta
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1128.781891822815,47.70058708414873,94.20289855072464,63.33225073075675,0.9952593917710196,join_examples_dict_2,2044,TopKJoin
tmdb,tvdb,D7,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1128.8328416347504,48.23410696266397,92.3671497584541,63.3742127941664,0.9952593917710196,join_examples_dict_2,1982,distilroberta
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,858.9316737651825,52.08098987626547,89.46859903381642,65.83718450053324,0.9974060822898032,vector_based_examples_dict_1,1778,TopKJoin
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,858.9310054779053,53.26340326340326,88.30917874396135,66.44856415848783,0.9974060822898032,vector_based_examples_dict_1,1716,distilroberta
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,858.9266719818115,57.375833951074874,74.78260869565217,64.93288590604027,0.9974060822898032,vector_based_examples_dict_1,1349,TopKJoin
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,858.9266037940979,58.174904942965775,73.91304347826086,65.1063829787234,0.9974060822898032,vector_based_examples_dict_1,1315,distilroberta
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,825.4696815013885,52.08110992529349,94.29951690821255,67.10209694052939,0.9999105545617174,vector_based_examples_dict_2,1874,TopKJoin
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,825.4689176082611,53.15265486725663,92.85024154589372,67.60464298276469,0.9999105545617174,vector_based_examples_dict_2,1808,distilroberta
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,825.4669239521027,55.01835985312118,86.85990338164251,67.36605470213564,0.9999105545617174,vector_based_examples_dict_2,1634,TopKJoin
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,825.4657893180847,56.30944831959417,85.79710144927536,67.99387442572741,0.9999105545617174,vector_based_examples_dict_2,1577,distilroberta
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,847.9608283042908,52.03205495134517,87.82608695652175,65.34867002156722,0.9996422182468694,join_examples_dict_1,1747,TopKJoin
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,848.0084671974182,54.01812688821752,86.37681159420289,66.46840148698884,0.9996422182468694,join_examples_dict_1,1655,distilroberta
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,847.9578123092651,55.100671140939596,79.32367149758454,65.02970297029702,0.9996422182468694,join_examples_dict_1,1490,TopKJoin
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,847.956725358963,56.34588563458857,78.06763285024154,65.45159983799108,0.9996422182468694,join_examples_dict_1,1434,distilroberta
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,830.570764541626,55.06003430531733,93.04347826086956,69.18103448275862,1.0,join_examples_dict_2,1749,TopKJoin
tmdb,tvdb,D7,orca2-ft-p2 U orca2-tf-p2,830.570253610611,56.03550295857988,91.4975845410628,69.5045871559633,1.0,join_examples_dict_2,1690,distilroberta
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,830.5677151679993,58.27143821742066,83.38164251207729,68.60095389507153,1.0,join_examples_dict_2,1481,TopKJoin
tmdb,tvdb,D7,orca2-ft-p2 ∩ orca2-tf-p2,830.5671675205231,58.69415807560138,82.512077294686,68.59437751004016,1.0,join_examples_dict_2,1455,distilroberta
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,865.9597516059875,47.74818401937046,95.26570048309179,63.61290322580645,1.0,vector_based_examples_dict_1,2065,TopKJoin
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,865.9585528373718,48.51981936778726,93.42995169082126,63.87054161162483,1.0,vector_based_examples_dict_1,1993,distilroberta
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,865.9556174278259,54.043280182232344,91.69082125603865,68.00429953421713,1.0,vector_based_examples_dict_1,1756,TopKJoin
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,865.954827785492,54.2147806004619,90.72463768115942,67.87134080231299,1.0,vector_based_examples_dict_1,1732,distilroberta
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,837.7909693717957,51.696712619300115,94.20289855072464,66.75795960287573,1.0,vector_based_examples_dict_2,1886,TopKJoin
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,837.7418968677521,51.588583737210556,92.56038647342996,66.25172890733056,1.0,vector_based_examples_dict_2,1857,distilroberta
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,837.7397375106812,54.680977936791884,88.59903381642512,67.62536873156341,1.0,vector_based_examples_dict_2,1677,TopKJoin
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,837.7397274971008,54.57831325301205,87.53623188405797,67.23562152133582,1.0,vector_based_examples_dict_2,1660,distilroberta
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,861.9153702259064,49.21756688541141,94.20289855072464,64.6551724137931,1.0,join_examples_dict_1,1981,TopKJoin
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,861.9647216796875,49.25526450950179,92.65700483091788,64.31924882629107,1.0,join_examples_dict_1,1947,distilroberta
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,861.9113349914551,53.94265232974911,87.2463768115942,66.66666666666667,1.0,join_examples_dict_1,1674,TopKJoin
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,861.9111270904541,53.77187688593844,86.08695652173914,66.1961367013373,1.0,join_examples_dict_1,1657,distilroberta
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,849.0060548782349,51.19872136387853,92.85024154589372,66.00274725274726,1.0,join_examples_dict_2,1877,TopKJoin
tmdb,tvdb,D7,openhermes-ft-p2 U openhermes-tf-p2,849.005362033844,50.451407328730745,91.78743961352657,65.11309115832763,1.0,join_examples_dict_2,1883,distilroberta
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,849.0523383617401,55.3770086526576,86.57004830917874,67.54617414248021,1.0,join_examples_dict_2,1618,TopKJoin
tmdb,tvdb,D7,openhermes-ft-p2 ∩ openhermes-tf-p2,849.0022242069244,55.10835913312694,85.99033816425121,67.16981132075472,1.0,join_examples_dict_2,1615,distilroberta
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1693.7938380241394,54.474708171206224,81.15942028985508,65.19208381839348,0.5646690518783541,vector_based_examples_dict_1,1542,TopKJoin
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1693.794000864029,55.35714285714286,80.8695652173913,65.7243816254417,0.5646690518783541,vector_based_examples_dict_1,1512,distilroberta
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1693.7906506061554,57.944664031620555,70.82125603864733,63.73913043478261,0.5646690518783541,vector_based_examples_dict_1,1265,TopKJoin
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1693.7906889915466,58.12846946867566,70.82125603864733,63.85017421602788,0.5646690518783541,vector_based_examples_dict_1,1261,distilroberta
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1346.8885145187378,56.38082376772451,80.67632850241546,66.3751987281399,0.6341681574239714,vector_based_examples_dict_2,1481,TopKJoin
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1346.9365594387054,56.92729766803841,80.19323671497585,66.58644203770557,0.6341681574239714,vector_based_examples_dict_2,1458,distilroberta
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1346.8854110240936,55.41012216404887,61.35265700483091,58.230169646950934,0.6341681574239714,vector_based_examples_dict_2,1146,TopKJoin
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1346.8850498199463,55.54585152838428,61.44927536231884,58.34862385321101,0.6341681574239714,vector_based_examples_dict_2,1145,distilroberta
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1783.5094397068024,55.252274607113314,64.54106280193237,59.536541889483075,0.5688729874776386,join_examples_dict_1,1209,TopKJoin
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1783.5091502666473,56.19208087615838,64.44444444444444,60.03600360036003,0.5688729874776386,join_examples_dict_1,1187,distilroberta
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1783.5054199695587,61.016949152542374,48.69565217391305,54.16442772702849,0.5688729874776386,join_examples_dict_1,826,TopKJoin
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1783.505372285843,61.286407766990294,48.792270531400966,54.33028509951586,0.5688729874776386,join_examples_dict_1,824,distilroberta
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1459.236662387848,54.73251028806584,77.10144927536233,64.01925391095065,0.6645796064400715,join_examples_dict_2,1458,TopKJoin
tmdb,tvdb,D7,zephyr-ft-p2 U zephyr-tf-p2,1459.2846105098724,54.88565488565489,76.52173913043478,63.922518159806295,0.6645796064400715,join_examples_dict_2,1443,distilroberta
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1459.2319927215576,57.52636625119847,57.971014492753625,57.74783445620789,0.6645796064400715,join_examples_dict_2,1043,TopKJoin
tmdb,tvdb,D7,zephyr-ft-p2 ∩ zephyr-tf-p2,1459.2317810058594,57.59615384615384,57.874396135265705,57.73493975903615,0.6645796064400715,join_examples_dict_2,1040,distilroberta
